0.785293830963543,0.30791492871034787,0.1798437915081418,0.556566365756785,0.36002713502453787,0.03444459466865596,0.8082512114813385
0.7138877899708257,0.2817213825869508,0.24895247782586793,0.9686517988845722,0.45682943914225405,0.35101588232276676,0.414690127925097
0.8634599153837889,0.4129035998439692,0.024998791444072216,0.2611141026734245,0.6832365902559729,0.8285925227969273,0.7759371889865887
0.8625109375523908,0.41485408155401016,0.023521317388089602,0.29922591284057276,0.4205375778321496,0.8487110408986482,0.7733418088243975
0.7899736009710203,0.43378297495750145,0.07114733841216538,0.9046819468492675,0.24028076696423284,0.6123218447773683,0.9758413064794967
0.8508599417865437,0.35650864127858184,0.07633400948350068,0.11528503981582716,0.7500738474655435,0.6346247722423826,0.6151946123538292
0.7584284245742657,0.19320270444481086,0.2655670045699974,0.5051917334514346,0.16750602916830815,0.44264568775267393,0.020821276018587243
0.8686292892962356,0.4106624869163498,0.060602890019569894,0.12092169628906557,0.18531890045211696,0.46952225188255176,0.3111752463039151
0.8886150140371027,0.24974996331740107,0.11211425816912537,0.6450088734123973,0.4836925661699638,0.9737508129699171,0.1073566315258015
0.7519552752898468,0.23436848189367776,0.2454291135178137,0.4293890154008544,0.5231008159595589,0.42700617743550695,0.3101504477266843
0.9058408361643211,0.25678269424619365,0.09280684997425971,0.5843576933904302,0.7649157399598465,0.8270353611386609,0.35140209248314314
0.7776628089663931,0.2640619650718775,0.1856184214730631,0.7634267381674622,0.3914827373427485,0.11001534790624434,0.4350758649468897
0.9219996839857807,0.25850278091880563,0.135906363241741,0.16558229715524675,0.653995272670457,0.5549013372599477,0.14532078442365137
0.8175641263341515,0.2736174943129629,0.14755160130170428,0.16622959907771495,0.8967963473484986,0.5873439760815239,0.46644004810442163
0.860847859172909,0.4156746857979783,0.05370305203792308,0.7839623501995643,0.015138468522650328,0.379926642095593,0.3203471741194277
0.7622135305250032,0.1819020849680452,0.2711581843340374,0.3196884184865638,0.3989314278768603,0.4092681715599291,0.030688868713140305
0.7945281865669963,0.22491716018957153,0.20533439051694186,0.7955071208496634,0.2048707063984807,0.639318765909214,0.17131900962214242
0.861172041811453,0.40962080942879664,0.045858033617937735,0.24837611008099714,0.36645729270378524,0.9445209709349235,0.4264716643857401
0.85419168817909,0.412010668973554,0.10879749239287444,0.2480913184680098,0.21136133017266445,0.7394359836092055,0.17680967223883554
0.7128299737770485,0.3460574246690762,0.20871442147222943,0.5618434684222837,0.5216053249739545,0.3259307043591922,0.5776589923382285
0.8172671257988258,0.4249083746608956,0.04822485255152406,0.12644694692533598,0.4802018667759853,0.7401305855287041,0.8595543889845361
0.6809319040905459,0.3846995475853201,0.21197216998520413,0.057016305643637466,0.8313809069697342,0.020994979129804192,0.9149239038097927
0.792621585842364,0.30725231701884453,0.14855532884979503,0.8087644493042703,0.020360103673162655,0.6667295633112893,0.44239879881623784
0.837012777232128,0.31094716923300675,0.11834165893598768,0.95884139727284,0.167694856866774,0.9263409945951183,0.1973476284423173
0.9104096629268907,0.30885658298099716,0.05407915095656997,0.29510014948368735,0.04205743641792736,0.7699607362809342,0.4958375935717761
0.780383281724825,0.30433445372675916,0.1646950060037598,0.9475014190282742,0.5473429207600304,0.5849749198703728,0.4625726934918084
0.8014926171714615,0.1683368672240437,0.24407275399584777,0.20187046668140063,0.35964800099810645,0.5472205721025107,0.05212635474999594
0.35344763862275186,0.58804001049775,0.3540966425101757,0.3254849016942085,0.587833836753525,0.6511770053421571,0.07127562864310294
0.65330956121276,0.2564073242273826,0.3196038998069458,0.9796918210684424,0.6515162090939555,0.054680318884073376,0.3324154417120442
0.9240536382833184,0.35797111250706126,0.009722672731185433,0.9958547161144224,0.22446448116546946,0.9325310259761281,0.6476221785742043
0.7897234790191504,0.30539584925603924,0.20010341163717357,0.8779174777331189,0.9544412607365729,0.520430949071283,0.19674554206235367
